RO ID,Outlet Name,Display Name,Address Line 1,Address Line 2,City / Town,District,State / UT,State ISO,Pincode,Full Formatted Address,Phone / Mobile,Email Address,Latitude,Longitude,Fuels Available,Amenities,Extracted At
0000215626,"JAGGO BABA FILLING STATION, BHARAT PETROLEUM DEALERS","JAGGO BABA FILLING STATION, BHARAT PETROLEUM DEALERS","VILLAGE PONDI,TEHSIL RAMSHAHR",DISTRICT SOLAN,RAMSHAHR,SOLON,Himachal Pradesh,IN-28,174102,"VILLAGE PONDI,TEHSIL RAMSHAHR, DISTRICT SOLAN, RAMSHAHR, SOLON, 174102, India",8219250005,balbirchandel1891@gmail.com,31.063107,76.850038,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000221856,BALAJI FILLING STATION BHARAT PETROLEUM DEALERS,BALAJI FILLING STATION BHARAT PETROLEUM DEALERS,"NEAR SABJI MANDI, KATHER BYE PASS",SOLAN,SOLAN,SOLON,Himachal Pradesh,IN-28,173211,"NEAR SABJI MANDI, KATHER BYE PASS, SOLAN, SOLAN, SOLON, 173211, India",9816222640,rs1610sfs@gmail.com,30.912855,77.094726,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000251078,JAI BABA HARIPUR FILLING STATI BHARAT PETROLEUM DEALERS,JAI BABA HARIPUR FILLING STATI BHARAT PETROLEUM DEALERS,KHASRA 25 VILLAGE THAIDPURA,"NEAR SHIV MANDIR, BAROTIWALA",SOLAN,SOLON,Himachal Pradesh,IN-28,173233,"KHASRA 25 VILLAGE THAIDPURA, NEAR SHIV MANDIR, BAROTIWALA, SOLAN, SOLON, 173233, India",7650083471,jaggobaba215626@gmail.com,30.946573257446,76.883682250976,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000261246,PAL FILLING STATION BHARAT PETROLEUM DEALERS,PAL FILLING STATION BHARAT PETROLEUM DEALERS,"KHASRA NO 219/128/39, MOHAL LOHANJI",TEHSIL SOLAN,SOLAN,SOLON,Himachal Pradesh,IN-28,173229,"KHASRA NO 219/128/39, MOHAL LOHANJI, TEHSIL SOLAN, SOLAN, SOLON, 173229, India",9736580009,sourabhaggarwal26@gmail.com,30.881729125976,77.066200256347,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000243282,RL FILLING STATION BHARAT PETROLEUM DEALERS,RL FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE KAKKARGHAT PO KAKKARHATTI,SOLAN,SOLAN,SOLON,Himachal Pradesh,IN-28,173206,"VILLAGE KAKKARGHAT PO KAKKARHATTI, SOLAN, SOLAN, SOLON, 173206, India",9816812890,ashokkumar36717@gmail.com,31.000013,76.974212,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000233757,SAKSHI FILLING STATION BHARAT PETROLEUM DEALERS,SAKSHI FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE BAROG TEHSIL SOLAN,NH-05,SOLAN,SOLON,Himachal Pradesh,IN-28,173212,"VILLAGE BAROG TEHSIL SOLAN, NH-05, SOLAN, SOLON, 173212, India",9816220744,amitsahni0744@gmail.com,30.880182,77.079522,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000139945,SOLAN FILLING STATION (ADHOC) BHARAT PETROLEUM DEALERS,SOLAN FILLING STATION (ADHOC) BHARAT PETROLEUM DEALERS,THE MALL,NEAR ST. LUKE S SCHOOL,SOLAN,SOLON,Himachal Pradesh,IN-28,173212,"THE MALL, NEAR ST. LUKE S SCHOOL, SOLAN, SOLON, 173212, India",9816222640,solan139945@bpclretail.in,30.914505,77.104728,"DIESEL, PETROL","Pure_Sure, Air_Filling, Parking, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000249821,VALLEY VIEW FILLING STATION BHARAT PETROLEUM DEALERS,VALLEY VIEW FILLING STATION BHARAT PETROLEUM DEALERS,KHASRA NO 329 AND 332,NEARBY LANDMARK PINEGROVE SCHOOL,SOLAN,SOLON,Himachal Pradesh,IN-28,173209,"KHASRA NO 329 AND 332, NEARBY LANDMARK PINEGROVE SCHOOL, SOLAN, SOLON, 173209, India",9536641000,bhupender1984@gmail.com,30.8915309906,76.997901916503,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000225519,VRINDA FILLING STATION BHARAT PETROLEUM DEALERS,VRINDA FILLING STATION BHARAT PETROLEUM DEALERS,"VILLAGE KALOL, MOHAL BAROG",TEHSIL & DISTRICT SOLAN,SOLAN,SOLON,Himachal Pradesh,IN-28,173229,"VILLAGE KALOL, MOHAL BAROG, TEHSIL & DISTRICT SOLAN, SOLAN, SOLON, 173229, India",9882688164,sandeep78.sa@gmail.com,30.887419,77.069087,"DIESEL, PETROL, SPEED","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000210522,MAHADEV FILLING STATION BHARAT PETROLEUM DEALERS,MAHADEV FILLING STATION BHARAT PETROLEUM DEALERS,BAROTIWALA ROAD,BURANWALA,TEHSIL BADDI,SOLON,Himachal Pradesh,IN-28,174103,"BAROTIWALA ROAD, BURANWALA, TEHSIL BADDI, SOLON, 174103, India",9418951156,subhashrealestate0074@gmail.com,30.913239,76.832112,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000212887,JAI MATA FILLING STATION BHARAT PETROLEUM DEALERS,JAI MATA FILLING STATION BHARAT PETROLEUM DEALERS,NEAR PARWARI REVENUE OFFICE,"HARIPUR ROAD, BAROTIWALA",VILLAGE BAROTIWALA,SOLON,Himachal Pradesh,IN-28,174103,"NEAR PARWARI REVENUE OFFICE, HARIPUR ROAD, BAROTIWALA, VILLAGE BAROTIWALA, SOLON, 174103, India",9805424724,jaimataf212887@bpclretail.in,30.907576,76.845199,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000139023,JAIMATA NAINA DEVI FILLING STN BHARAT PETROLEUM DEALERS,JAIMATA NAINA DEVI FILLING STN BHARAT PETROLEUM DEALERS,"PINJORE - NALAGARH ROAD, NH 21A",,BADDI,"SOLON,  HIMACHAL",Himachal Pradesh,IN-28,173205,"PINJORE - NALAGARH ROAD, NH 21A, , BADDI, SOLON,  HIMACHAL, 173205, India",,jaimata139023@bpclretail.in,30.928484,76.791129,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000201387,SHREE  RAM PETROLEUM BHARAT PETROLEUM DEALERS,SHREE  RAM PETROLEUM BHARAT PETROLEUM DEALERS,PINJORENALAGARH ROAD,,BADDI,"SOLON,  HIMACHAL",Himachal Pradesh,IN-28,173205,"PINJORENALAGARH ROAD, , BADDI, SOLON,  HIMACHAL, 173205, India",9413004546,mkhichi960@gmail.com,30.928484,76.791129,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000174667,SAI FILLING STATION BHARAT PETROLEUM DEALERS,SAI FILLING STATION BHARAT PETROLEUM DEALERS,"KHUNDI DHAR, RAJGARH ROAD",SOLAN,SOLAN,"SOLON,  HIMACHAL",Himachal Pradesh,IN-28,173212,"KHUNDI DHAR, RAJGARH ROAD, SOLAN, SOLAN, SOLON,  HIMACHAL, 173212, India",9418029445,sai174667@bpclretail.in,30.895153,77.102651,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000124583,SOLAN FILLING STATION BHARAT PETROLEUM DEALERS,SOLAN FILLING STATION BHARAT PETROLEUM DEALERS,"SOLAN BYE PASS ROAD, NH-22",KALKA-SHIMLA ROAD,SOLAN,"SOLON,  HIMACHAL",Himachal Pradesh,IN-28,173212,"SOLAN BYE PASS ROAD, NH-22, KALKA-SHIMLA ROAD, SOLAN, SOLON,  HIMACHAL, 173212, India",9317350077,solan124583@bpclretail.in,30.909481,77.095408,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:14
0000247939,BP-KASHMIR BHARAT PETROLEUM DEALERS,BP-KASHMIR BHARAT PETROLEUM DEALERS,TURKA TACHLOO,NH-44 ANANTNAG,ANANTNAG,ANANTNAG,Jammu & Kashmir,IN-16,192232,"TURKA TACHLOO, NH-44 ANANTNAG, ANANTNAG, ANANTNAG, 192232, India",8494019969,Aadilbodha11@gmail.com,33.7377,75.0963,"DIESEL, PETROL, SPEED","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000124726,ZUMZUM AUTO AIDS BHARAT PETROLEUM DEALERS,ZUMZUM AUTO AIDS BHARAT PETROLEUM DEALERS,KHANABAL ANANTNAG ROAD ANANTNAG,KHANABAL,ANANTNAG,ANANTNAG,Jammu & Kashmir,IN-16,192102,"KHANABAL ANANTNAG ROAD ANANTNAG, KHANABAL, ANANTNAG, ANANTNAG, 192102, India",9797098485,zumzum124726@bpclretail.in,33.736155,75.141956,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000142754,HAFIZ FILLING STATION BHARAT PETROLEUM DEALERS,HAFIZ FILLING STATION BHARAT PETROLEUM DEALERS,BATINGOO,BATINGOO,BATINGOO,ANANTNAG,Jammu & Kashmir,IN-16,192101,"BATINGOO, BATINGOO, BATINGOO, ANANTNAG, 192101, India",9018888968,hafiz142754@bpclretail.in,33.753438,75.120362,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000114844,HIGHWAY FILLING STATION BHARAT PETROLEUM DEALERS,HIGHWAY FILLING STATION BHARAT PETROLEUM DEALERS,KHANABAL - ANANTNAG ROAD,KHANABAL,KHANNABAL,ANANTNAG,Jammu & Kashmir,IN-16,192101,"KHANABAL - ANANTNAG ROAD, KHANABAL, KHANNABAL, ANANTNAG, 192101, India",9419193270,highway114844@bpclretail.in,33.744068,75.126705,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, ATM, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000194567,AKHTER FILLING STATION BHARAT PETROLEUM DEALERS,AKHTER FILLING STATION BHARAT PETROLEUM DEALERS,NEAR TOLL PLAZA KACHKOOT,MARHAMA SANGAM,SANGAM,ANANTNAG,Jammu & Kashmir,IN-16,192124,"NEAR TOLL PLAZA KACHKOOT, MARHAMA SANGAM, SANGAM, ANANTNAG, 192124, India",9906473121,majidali9906@gmail.com,33.850346254576,75.052164008659,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000205612,BASHARAT FILLING STATION BHARAT PETROLEUM DEALERS,BASHARAT FILLING STATION BHARAT PETROLEUM DEALERS,"KALOOSA, BANDIPORA SOPORE ROAD",TEHSIL BANDIPORA,BANDIPORA,BANDIPORA,Jammu & Kashmir,IN-16,193502,"KALOOSA, BANDIPORA SOPORE ROAD, TEHSIL BANDIPORA, BANDIPORA, BANDIPORA, 193502, India",9622276542,arshidbasharat@gmail.com,34.4251206845,74.6305590134,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000179780,JAHANGEER FILLING STATION BHARAT PETROLEUM DEALERS,JAHANGEER FILLING STATION BHARAT PETROLEUM DEALERS,S.K. BALLA,SAFAPORA,GUND SADARKOT,BANDIPORA,Jammu & Kashmir,IN-16,193504,"S.K. BALLA, SAFAPORA, GUND SADARKOT, BANDIPORA, 193504, India",9419051823,jahangee179780@bpclretail.in,34.3046620338,74.6641552474,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000182151,JEHLUM VALLEY FILLING STATION BHARAT PETROLEUM DEALERS,JEHLUM VALLEY FILLING STATION BHARAT PETROLEUM DEALERS,SARAI DANGERPORA,SUMBAL,SARAI DANGERPORA,BANDIPORA,Jammu & Kashmir,IN-16,193501,"SARAI DANGERPORA, SUMBAL, SARAI DANGERPORA, BANDIPORA, 193501, India",9419011985,jehlumv182151@bpclretail.in,34.2952577,74.5697617,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000182347,KIRMANIA FILLING STATION BHARAT PETROLEUM DEALERS,KIRMANIA FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE SHILWAT,SUMBAL,SUMBAL,BANDIPORA,Jammu & Kashmir,IN-16,193501,"VILLAGE SHILWAT, SUMBAL, SUMBAL, BANDIPORA, 193501, India",8899977484,kirmania182347@bpclretail.in,34.215342881,74.650900397,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000230458,ORCHARD VIEW FILLING STATION BHARAT PETROLEUM DEALERS,ORCHARD VIEW FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE BULGAM,TEHSIL KHOIE,BARAMULLA,BARAMULLA,Jammu & Kashmir,IN-16,193201,"VILLAGE BULGAM, TEHSIL KHOIE, BARAMULLA, BARAMULLA, 193201, India",7006334968,orchardview230458@gmail.com,34.229796,74.496103,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000256382,GULMARG ENERGY POINT BHARAT PETROLEUM DEALERS,GULMARG ENERGY POINT BHARAT PETROLEUM DEALERS,CHICHILORA BARAMULLA,CHICHILORA BARAMULLA,CHICHILORA,BARAMULLA,Jammu & Kashmir,IN-16,193401,"CHICHILORA BARAMULLA, CHICHILORA BARAMULLA, CHICHILORA, BARAMULLA, 193401, India",7006847440,gulmargenergypoint2025@gmail.com,34.0924235,74.5688975,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000187125,KHAN FILLING STATION BHARAT PETROLEUM DEALERS,KHAN FILLING STATION BHARAT PETROLEUM DEALERS,AGRIKALAN,MAGAM,MAGAM,BARAMULLA,Jammu & Kashmir,IN-16,193401,"AGRIKALAN, MAGAM, MAGAM, BARAMULLA, 193401, India",9205361254,khan187125@bpclretail.in,34.095722,74.601833,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000243364,GULAB FILLING STATION BHARAT PETROLEUM DEALERS,GULAB FILLING STATION BHARAT PETROLEUM DEALERS,MANGLORA KUNZER,MANGLORA KUNZER,MANGLORA,BARAMULLA,Jammu & Kashmir,IN-16,193121,"MANGLORA KUNZER, MANGLORA KUNZER, MANGLORA, BARAMULLA, 193121, India",7006009023,gulabflsm@gmail.com,34.088387,74.526768,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000114858,AZEEZ FILLING STATION BHARAT PETROLEUM DEALERS,AZEEZ FILLING STATION BHARAT PETROLEUM DEALERS,SRINAGAR BARAMULLA ROAD,PATTAN,PATTAN,BARAMULLA,Jammu & Kashmir,IN-16,193121,"SRINAGAR BARAMULLA ROAD, PATTAN, PATTAN, BARAMULLA, 193121, India",9906225999,aaqib.bilal@rediffmail.com,34.1448595349,74.5732366118,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, Parking, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000149556,WELCOME FILLING STATION BHARAT PETROLEUM DEALERS,WELCOME FILLING STATION BHARAT PETROLEUM DEALERS,BPCL PUMP,BPCL PUMP,SIELO SOPORE,BARAMULLA,Jammu & Kashmir,IN-16,193201,"BPCL PUMP, BPCL PUMP, SIELO SOPORE, BARAMULLA, 193201, India",9419075733,welcome149556@bpclretail.in,34.317989041583,74.430293577732,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000237692,AARCO PETROLEUM BHARAT PETROLEUM DEALERS,AARCO PETROLEUM BHARAT PETROLEUM DEALERS,SINGHPORA,SRINAGAR BARAMULLAH ROAD NH1,SINGHPORA,BARAMULLA,Jammu & Kashmir,IN-16,193121,"SINGHPORA, SRINAGAR BARAMULLAH ROAD NH1, SINGHPORA, BARAMULLA, 193121, India",9797948793,aarcopetroleum@gmail.com,34.1511024779,74.6207594632,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000114855,HASSAN MOTORS BHARAT PETROLEUM DEALERS,HASSAN MOTORS BHARAT PETROLEUM DEALERS,SOPORE,SOPORE,SOPORE,BARAMULLA,Jammu & Kashmir,IN-16,193201,"SOPORE, SOPORE, SOPORE, BARAMULLA, 193201, India",9906541605,hassan114855@bpclretail.in,34.28037424149,74.46244597184,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, ATM, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000141561,ASHAI S FILLING STATION BHARAT PETROLEUM DEALERS,ASHAI S FILLING STATION BHARAT PETROLEUM DEALERS,SRINAGAR BARAMULLA ROAD,SRINAGAR BARAMULLA ROAD,TAPPER-SANGRAMA,BARAMULLA,Jammu & Kashmir,IN-16,193121,"SRINAGAR BARAMULLA ROAD, SRINAGAR BARAMULLA ROAD, TAPPER-SANGRAMA, BARAMULLA, 193121, India",9906742111,ashais141561@bpclretail.in,34.196808969648,74.515216946253,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, ATM, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000253881,NORTH KASHMIR FILLING STATION BHARAT PETROLEUM DEALERS,NORTH KASHMIR FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE WADOORA,ZAINGEER BARAMULLA,WADOORA,BARAMULLA,Jammu & Kashmir,IN-16,193201,"VILLAGE WADOORA, ZAINGEER BARAMULLA, WADOORA, BARAMULLA, 193201, India",7006416815,ishfaqakram93@gmail.com,34.357157835856,74.39448532853,"DIESEL, PETROL, SPEED","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000149443,WULAR FUEL STATION BHARAT PETROLEUM DEALERS,WULAR FUEL STATION BHARAT PETROLEUM DEALERS,SOPORE-BANDIPORA ROAD,,WARPORA,"BARAMULLA, JAMMU & KASHMI",Jammu & Kashmir,IN-16,193201,"SOPORE-BANDIPORA ROAD, , WARPORA, BARAMULLA, JAMMU & KASHMI, 193201, India",,wular149443@bpclretail.in,34.3544655,74.4408385,,Air_Filling,2026-09-02 16:15:16
0000141298,ITIFAQ FILLING STATION BHARAT PETROLEUM DEALERS,ITIFAQ FILLING STATION BHARAT PETROLEUM DEALERS,SHEIKHIPORA,SHEIKHIPORA,BUDGAM,BUDGAM,Jammu & Kashmir,IN-16,191111,"SHEIKHIPORA, SHEIKHIPORA, BUDGAM, BUDGAM, 191111, India",7780991200,mohidin191111@gmail.com,34.0298428895,74.7505106469,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000182213,SOFI FILLING STATION BHARAT PETROLEUM DEALERS,SOFI FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE ZOORIBAGH,BUDGAM,BUDGAM,BUDGAM,Jammu & Kashmir,IN-16,191111,"VILLAGE ZOORIBAGH, BUDGAM, BUDGAM, BUDGAM, 191111, India",9469536674,sofifil182213@bpclretail.in,33.997114101918,74.737517303286,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000192911,SHAH FUELS BHARAT PETROLEUM DEALERS,SHAH FUELS BHARAT PETROLEUM DEALERS,ZALOOSA,CHRAR I SHARIEF,CHRAR I SHARIEF,BUDGAM,Jammu & Kashmir,IN-16,191112,"ZALOOSA, CHRAR I SHARIEF, CHRAR I SHARIEF, BUDGAM, 191112, India",9149519758,shahfuels192911@bpclretail.in,33.896924,74.796141,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000184790,SULTAN FUELS BHARAT PETROLEUM DEALERS,SULTAN FUELS BHARAT PETROLEUM DEALERS,BHAGAT-I-KANIPORA,CHADOORA,KANIPORA,BUDGAM,Jammu & Kashmir,IN-16,190015,"BHAGAT-I-KANIPORA, CHADOORA, KANIPORA, BUDGAM, 190015, India",9906746511,sultanf184790@bpclretail.in,34.0080962601,74.8352703438,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000244662,PRIME FUELS BHARAT PETROLEUM DEALERS,PRIME FUELS BHARAT PETROLEUM DEALERS,VILLAGE POONCHGUND,VILLAGE POONCHGUND,PUNCHGUND,BUDGAM,Jammu & Kashmir,IN-16,193411,"VILLAGE POONCHGUND, VILLAGE POONCHGUND, PUNCHGUND, BUDGAM, 193411, India",9906853558,primefuels9@gmail.com,34.0290899872,74.6510195027,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000178370,BARKAT FILLING STATION BHARAT PETROLEUM DEALERS,BARKAT FILLING STATION BHARAT PETROLEUM DEALERS,CHATTERGAM,BADGAM,VILL CHITTERGAM,BUDGAM,Jammu & Kashmir,IN-16,190015,"CHATTERGAM, BADGAM, VILL CHITTERGAM, BUDGAM, 190015, India",9419027906,barkatf178370@bpclretail.in,33.984593026,74.846955894,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000191270,AL QUDDUS FILLING STATION BHARAT PETROLEUM DEALERS,AL QUDDUS FILLING STATION BHARAT PETROLEUM DEALERS,KRIMSHORE,TEHSIL KHANSAHIB,VILL KRIMSHORE,BUDGAM,Jammu & Kashmir,IN-16,192121,"KRIMSHORE, TEHSIL KHANSAHIB, VILL KRIMSHORE, BUDGAM, 192121, India",9906642568,alquddus191270@bpclretail.in,33.95800846174,74.72640703345,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000177962,G M FILLING STATION BHARAT PETROLEUM DEALERS,G M FILLING STATION BHARAT PETROLEUM DEALERS,RAKH SHALINA TEH. CHADOORA,,VILL RAKH SHALINA,BUDGAM,Jammu & Kashmir,IN-16,192121,"RAKH SHALINA TEH. CHADOORA, , VILL RAKH SHALINA, BUDGAM, 192121, India",9419004237,gm177962@bpclretail.in,34.0014616,74.9091853,,"Automation, Air_Filling",2026-09-02 16:15:16
0000144540,PARISTAN FILLING STATION BHARAT PETROLEUM DEALERS,PARISTAN FILLING STATION BHARAT PETROLEUM DEALERS,VILLAGE PORJAT,GAGANGEER SONMARG,GANDERBAL,GANDERBAL,Jammu & Kashmir,IN-16,191203,"VILLAGE PORJAT, GAGANGEER SONMARG, GANDERBAL, GANDERBAL, 191203, India",9419071761,paristan144540@bpclretail.in,34.2797957716,75.185989803,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000250428,SINDH VIEW FILLING STATION BHARAT PETROLEUM DEALERS,SINDH VIEW FILLING STATION BHARAT PETROLEUM DEALERS,"NH-01, VILLAGE FRAW HAKNAR","NH-01, VILLAGE FRAW HAKNAR",GUND,GANDERBAL,Jammu & Kashmir,IN-16,191202,"NH-01, VILLAGE FRAW HAKNAR, NH-01, VILLAGE FRAW HAKNAR, GUND, GANDERBAL, 191202, India",9906788081,ftariqahmad83@gmail.com,34.242182,75.064274,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000150749,M.S.FILLING STATION BHARAT PETROLEUM DEALERS,M.S.FILLING STATION BHARAT PETROLEUM DEALERS,VILL AGE WUSSAN,TEHSIL KANGAN,KANGAN,GANDERBAL,Jammu & Kashmir,IN-16,192101,"VILL AGE WUSSAN, TEHSIL KANGAN, KANGAN, GANDERBAL, 192101, India",9797722700,ms150749@bpclretail.in,34.2878178335,74.8385414277,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, ATM, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000255026,ABDULLAH ENERGY POINT BHARAT PETROLEUM DEALERS,ABDULLAH ENERGY POINT BHARAT PETROLEUM DEALERS,MANIGAM,LAR,MANIGAM,GANDERBAL,Jammu & Kashmir,IN-16,191202,"MANIGAM, LAR, MANIGAM, GANDERBAL, 191202, India",9906510569,mubashir1913@gmail.com,34.2803031,74.8107456,"DIESEL, PETROL, SPEED","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000240613,TAPLOO FILLING STATION BHARAT PETROLEUM DEALERS,TAPLOO FILLING STATION BHARAT PETROLEUM DEALERS,PANDACH,AHMAD NAGAR,PANDICH AHMADNAGAR,GANDERBAL,Jammu & Kashmir,IN-16,191201,"PANDACH, AHMAD NAGAR, PANDICH AHMADNAGAR, GANDERBAL, 191201, India",7006502104,taploohamid@gmail.com,34.17673136003,74.807410123648,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000178056,BHAT MOTORS BHARAT PETROLEUM DEALERS,BHAT MOTORS BHARAT PETROLEUM DEALERS,VILLAGE DARAND,GANDERBAL,VILLAGE DARAND,GANDERBAL,Jammu & Kashmir,IN-16,191202,"VILLAGE DARAND, GANDERBAL, VILLAGE DARAND, GANDERBAL, 191202, India",9419071761,bhat178056@bpclretail.in,34.2054466673,74.7973917454,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000185876,AADITYA FILLING STATION BHARAT PETROLEUM DEALERS,AADITYA FILLING STATION BHARAT PETROLEUM DEALERS,GURHA PATTAN,AKHNOOR BYEPASS,AKHNOOR,JAMMU,Jammu & Kashmir,IN-16,181122,"GURHA PATTAN, AKHNOOR BYEPASS, AKHNOOR, JAMMU, 181122, India",9906040442,aaditya185876@bpclretail.in,32.88814,74.751319,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000239620,B.R FILLING STATION BHARAT PETROLEUM DEALERS,B.R FILLING STATION BHARAT PETROLEUM DEALERS,"VILLAGE NARYANA, KHOUR (BIJOWALA)",JAMMU,AKHNOOR,JAMMU,Jammu & Kashmir,IN-16,181203,"VILLAGE NARYANA, KHOUR (BIJOWALA), JAMMU, AKHNOOR, JAMMU, 181203, India",9419129027,jsmanhas04@gmail.com,32.84980011,74.51779938,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
0000143641,PAWAR FILLING STATION BHARAT PETROLEUM DEALERS,PAWAR FILLING STATION BHARAT PETROLEUM DEALERS,MAIN ROAD,NEAR KAMESHWAR MANDIR,AKHNOOR,JAMMU,Jammu & Kashmir,IN-16,181201,"MAIN ROAD, NEAR KAMESHWAR MANDIR, AKHNOOR, JAMMU, 181201, India",9419100575,pawar143641@bpclretail.in,32.903036,74.74284,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:15:16
