RO ID,Outlet Name,Display Name,Address Line 1,Address Line 2,City / Town,District,State / UT,State ISO,Pincode,Full Formatted Address,Phone / Mobile,Email Address,Latitude,Longitude,Fuels Available,Amenities,Extracted At
0000119380,PRAVEEN PETROLEUM BHARAT PETROLEUM DEALERS,PRAVEEN PETROLEUM BHARAT PETROLEUM DEALERS,BAVALA DHOLKA ROAD,,BAVLA,AHMEDABAD,Gujarat,IN-15,382220,"BAVALA DHOLKA ROAD, , BAVLA, AHMEDABAD, 382220, India",9327374757,praveen119380@bpclretail.in,22.836575,72.366694,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000220833,MEMAATUHI PETROLEUM BHARAT PETROLEUM DEALERS,MEMAATUHI PETROLEUM BHARAT PETROLEUM DEALERS,VILL BHOLAD,VILL BHOLAD,BHOLAD,AHMEDABAD,Gujarat,IN-15,382230,"VILL BHOLAD, VILL BHOLAD, BHOLAD, AHMEDABAD, 382230, India",9722772525,ronakbharwad49@gmail.com,22.439311,72.294878,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:32:36
0000186860,BHOLENATH PETROLEUM BHARAT PETROLEUM DEALERS,BHOLENATH PETROLEUM BHARAT PETROLEUM DEALERS,BHUMBHALI,BAGODARA VATAMAN HW,BHUMBHALI,AHMEDABAD,Gujarat,IN-15,382225,"BHUMBHALI, BAGODARA VATAMAN HW, BHUMBHALI, AHMEDABAD, 382225, India",9328148880,bholena186860@bpclretail.in,22.553982,72.345513,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:05
0000225882,JALARAM PETROLEUM BHARAT PETROLEUM DEALERS,JALARAM PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY NO 949,"NEAR KP WEIGH BRIDGE, KUJAD",DASKROI,AHMEDABAD,Gujarat,IN-15,382330,"SURVEY NO 949, NEAR KP WEIGH BRIDGE, KUJAD, DASKROI, AHMEDABAD, 382330, India",9428114791,jalarampetroleum25@gmail.com,22.9957388,72.7371744,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000231845,SURYAM PETROLEUM BHARAT PETROLEUM DEALERS,SURYAM PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY NO. 347,"MOUJE ENASAN, TALUKA DASKROI",DASKROI,AHMEDABAD,Gujarat,IN-15,382330,"SURVEY NO. 347, MOUJE ENASAN, TALUKA DASKROI, DASKROI, AHMEDABAD, 382330, India",9925035311,satvadeep@gmail.com,23.09377993,72.69647952,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000265102,ASHVA PETROLEUM BHARAT PETROLEUM DEALERS,ASHVA PETROLEUM BHARAT PETROLEUM DEALERS,DHANDUKA,DHANDUKA,DHANDUKA,AHMEDABAD,Gujarat,IN-15,382460,"DHANDUKA, DHANDUKA, DHANDUKA, AHMEDABAD, 382460, India",9723852900,dnlimbola@gmail.com,22.378239,71.96318,"DIESEL, PETROL",Air_Filling,2026-09-02 16:32:35
0000139713,CHAMUNDA PETROLEUM BHARAT PETROLEUM DEALERS,CHAMUNDA PETROLEUM BHARAT PETROLEUM DEALERS,AHMEDABAD-BHAVNAGAR S/H,PADANA NAKA,DHANDUKA,AHMEDABAD,Gujarat,IN-15,382460,"AHMEDABAD-BHAVNAGAR S/H, PADANA NAKA, DHANDUKA, AHMEDABAD, 382460, India",9426356429,chamunda139713@bpclretail.in,22.37501,71.976927,PETROL,"Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:32:35
0000119329,J. K. PETROLEUM BHARAT PETROLEUM DEALERS,J. K. PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY NO.4/1,SURVEY NO.4/1,DHOLERA,AHMEDABAD,Gujarat,IN-15,382455,"SURVEY NO.4/1, SURVEY NO.4/1, DHOLERA, AHMEDABAD, 382455, India",9825035710,jk119329@bpclretail.in,22.251529,72.188186,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:32:36
0000211969,A N PETROLEUM BHARAT PETROLEUM DEALERS,A N PETROLEUM BHARAT PETROLEUM DEALERS,VILL KHANPUR,DHOLKA BAGODARA HW,DHOLKA,AHMEDABAD,Gujarat,IN-15,382225,"VILL KHANPUR, DHOLKA BAGODARA HW, DHOLKA, AHMEDABAD, 382225, India",9825981780,cc211969@bpclretail.in,22.712225,72.398682,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000119321,APABHAI PATEL & CO BHARAT PETROLEUM DEALERS,APABHAI PATEL & CO BHARAT PETROLEUM DEALERS,DOLKA-KHEDA S-HW,DOLKA-KHEDA S-HW,DHOLKA,AHMEDABAD,Gujarat,IN-15,382225,"DOLKA-KHEDA S-HW, DOLKA-KHEDA S-HW, DHOLKA, AHMEDABAD, 382225, India",9898083921,apabhai119321@bpclretail.in,22.715374,72.466577,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000225674,BHAVANI PETROLEUM BHARAT PETROLEUM DEALERS,BHAVANI PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY 177 VILL NESDA,NESDA VILLAGE,DHOLKA,AHMEDABAD,Gujarat,IN-15,382225,"SURVEY 177 VILL NESDA, NESDA VILLAGE, DHOLKA, AHMEDABAD, 382225, India",8200085893,imtiyazshaikh9566@gmail.com,22.663887,72.423009,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000212919,JALARAM PETROLEUM BHARAT PETROLEUM DEALERS,JALARAM PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY 301 VILL BADARKHA,DHOLKA,DHOLKA,AHMEDABAD,Gujarat,IN-15,382260,"SURVEY 301 VILL BADARKHA, DHOLKA, DHOLKA, AHMEDABAD, 382260, India",9687202020,JEET.202020@GMAIL.COM,22.834651,72.451597,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000212858,K.R. PETROLEUM BHARAT PETROLEUM DEALERS,K.R. PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY 254,VILL VAUTHA,DHOLKA,AHMEDABAD,Gujarat,IN-15,382225,"SURVEY 254, VILL VAUTHA, DHOLKA, AHMEDABAD, 382225, India",8000009044,CC212858@bpclretail.in,22.657249,72.534662,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000190554,METRO SERVICE STATION(ADHOC) BHARAT PETROLEUM DEALERS,METRO SERVICE STATION(ADHOC) BHARAT PETROLEUM DEALERS,"AT POST-FEDRA, FEDRA-PIPLI HIGHWAY",,FEDRA,AHMEDABAD,Gujarat,IN-15,382465,"AT POST-FEDRA, FEDRA-PIPLI HIGHWAY, , FEDRA, AHMEDABAD, 382465, India",,metro190554@bpclretail.in,22.456965,72.166841,,Air_Filling,2026-09-02 16:33:05
0000202755,VISHWA PETROLEUM BHARAT PETROLEUM DEALERS,VISHWA PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY 42 VILL FEDRA,SURVEY 42 VILL FEDRA,FEDRA,AHMEDABAD,Gujarat,IN-15,382465,"SURVEY 42 VILL FEDRA, SURVEY 42 VILL FEDRA, FEDRA, AHMEDABAD, 382465, India",8320482779,cc202755@bpclretail.in,22.456965,72.166841,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:05
0000183769,KALYANI PETROLEUM BHARAT PETROLEUM DEALERS,KALYANI PETROLEUM BHARAT PETROLEUM DEALERS,IYAVA- VASANA,IYAVA,IYAVA,AHMEDABAD,Gujarat,IN-15,382110,"IYAVA- VASANA, IYAVA, IYAVA, AHMEDABAD, 382110, India",9726007070,kaliyani183769@bpclretail.in,23.016035,72.334873,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000186207,NARMADA PETROLEUM BHARAT PETROLEUM DEALERS,NARMADA PETROLEUM BHARAT PETROLEUM DEALERS,NR KALYANGADH,AHMEDABAD RAJKOT HW,KALYANGADH,AHMEDABAD,Gujarat,IN-15,382240,"NR KALYANGADH, AHMEDABAD RAJKOT HW, KALYANGADH, AHMEDABAD, 382240, India",9727725560,narmada186207@bpclretail.in,22.71449,72.25759,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000140351,BP-KANERA BHARAT PETROLEUM CORPORATION L,BP-KANERA BHARAT PETROLEUM CORPORATION L,"P.O.NAVAGAM,NR NAVAGAM TOP",NH-8,KANERA,AHMEDABAD,Gujarat,IN-15,387540,"P.O.NAVAGAM,NR NAVAGAM TOP, NH-8, KANERA, AHMEDABAD, 387540, India",9773437690,bp140351@bpclretail.in,22.823854,72.610316,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000262545,DIRAA PETROLEUM BHARAT PETROLEUM DEALERS,DIRAA PETROLEUM BHARAT PETROLEUM DEALERS,"VILLAGE KOTH , TALUKA DHOLKA",SH 8,KOTH,AHMEDABAD,Gujarat,IN-15,382230,"VILLAGE KOTH , TALUKA DHOLKA, SH 8, KOTH, AHMEDABAD, 382230, India",9904676111,dulerak44@gmail.com,22.6017047,72.2541374,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000195449,RB PATEL & SONS BHARAT PETROLEUM DEALERS,RB PATEL & SONS BHARAT PETROLEUM DEALERS,KUHA ON NH-59,INDORE HIGHWAY,KUHA,AHMEDABAD,Gujarat,IN-15,382433,"KUHA ON NH-59, INDORE HIGHWAY, KUHA, AHMEDABAD, 382433, India",9824253127,rbpatel195449@bpclretail.in,22.999772,72.787291,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000253313,BROTHERS PETROLEUM BHARAT PETROLEUM DEALERS,BROTHERS PETROLEUM BHARAT PETROLEUM DEALERS,BAVLA SANAND ROAD,SH 144,LODRIYAL,AHMEDABAD,Gujarat,IN-15,382220,"BAVLA SANAND ROAD, SH 144, LODRIYAL, AHMEDABAD, 382220, India",8141856335,vegdalg1@gmail.com,22.86533,72.361849,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000178720,SHAKTI PETROLEUM BHARAT PETROLEUM DEALERS,SHAKTI PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY NO-1255 P,AT -POST-TALUKA-MANDAL,MANDAL,AHMEDABAD,Gujarat,IN-15,382130,"SURVEY NO-1255 P, AT -POST-TALUKA-MANDAL, MANDAL, AHMEDABAD, 382130, India",9427052217,shakti178720@bpclretail.in,23.294451,71.900448,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:34:04
0000180487,KRUPA AUTOMOBILES BHARAT PETROLEUM DEALERS,KRUPA AUTOMOBILES BHARAT PETROLEUM DEALERS,DHADNHUKA-FEDRA HIGHWAY,DHADNHUKA-FEDRA HIGHWAY,RAYKA,AHMEDABAD,Gujarat,IN-15,382460,"DHADNHUKA-FEDRA HIGHWAY, DHADNHUKA-FEDRA HIGHWAY, RAYKA, AHMEDABAD, 382460, India",9978939502,krupa180487@bpclretail.in,22.411626,72.01479,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:32:36
0000178656,BAHUCHAR PETROLEUM BHARAT PETROLEUM DEALERS,BAHUCHAR PETROLEUM BHARAT PETROLEUM DEALERS,"AT- VINCHCHIYA, TALUKA -SANAND",SANAND- NALSAROVAR ROAD,SANAND,AHMEDABAD,Gujarat,IN-15,382110,"AT- VINCHCHIYA, TALUKA -SANAND, SANAND- NALSAROVAR ROAD, SANAND, AHMEDABAD, 382110, India",9714840177,bahuchar178656@bpclretail.in,22.941486,72.30386,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000126192,JAIHIND PETROLEUM BHARAT PETROLEUM DEALERS,JAIHIND PETROLEUM BHARAT PETROLEUM DEALERS,NR. ST STAND,SANAND,SANAND,AHMEDABAD,Gujarat,IN-15,382110,"NR. ST STAND, SANAND, SANAND, AHMEDABAD, 382110, India",6355142820,jaihind126192@bpclretail.in,22.991333,72.378478,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000222926,JAY JALARAM PETRO BHARAT PETROLEUM DEALERS,JAY JALARAM PETRO BHARAT PETROLEUM DEALERS,"SURVEY NO. 2027, 2028/4 PAIKI 3","SURVEY NO. 2027, 2028/4 PAIKI 3",SANAND,AHMEDABAD,Gujarat,IN-15,382110,"SURVEY NO. 2027, 2028/4 PAIKI 3, SURVEY NO. 2027, 2028/4 PAIKI 3, SANAND, AHMEDABAD, 382110, India",9726111064,ujpatel911@gmail.com,22.993199,72.36615,"DIESEL, PETROL, SPEED","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000256716,KIRAN PETROLEUM LLP BHARAT PETROLEUM DEALERS,KIRAN PETROLEUM LLP BHARAT PETROLEUM DEALERS,LS 299 BEHIND STARZ CLUB,CHEKLA,SANAND,AHMEDABAD,Gujarat,IN-15,382115,"LS 299 BEHIND STARZ CLUB, CHEKLA, SANAND, AHMEDABAD, 382115, India",9328656435,Vaibhav997844@gmail.com,23.0562052,72.3657568,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000218316,PAYAL PETROLEUM BHARAT PETROLEUM DEALERS,PAYAL PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY 70 VILLAGE MAKHIYAV,SURVEY 70 VILLAGE MAKHIYAV,SANAND,AHMEDABAD,Gujarat,IN-15,382110,"SURVEY 70 VILLAGE MAKHIYAV, SURVEY 70 VILLAGE MAKHIYAV, SANAND, AHMEDABAD, 382110, India",8154056936,patelrajeshbrp@gmail.com,22.94502,72.247219,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000180471,VAGHESHWARI PETROLEUM BHARAT PETROLEUM DEALERS,VAGHESHWARI PETROLEUM BHARAT PETROLEUM DEALERS,SANAND - BAVLA SH 144,,SANAND,AHMEDABAD,Gujarat,IN-15,382110,"SANAND - BAVLA SH 144, , SANAND, AHMEDABAD, 382110, India",9727387788,vagheshwari180471@bpclretail.in,22.940066,72.376415,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000245276,VRAJ PETROLEUM BHARAT PETROLEUM DEALERS,VRAJ PETROLEUM BHARAT PETROLEUM DEALERS,OPP TATA WORKSHOP,NEAR SANAND,SANAND,AHMEDABAD,Gujarat,IN-15,382110,"OPP TATA WORKSHOP, NEAR SANAND, SANAND, AHMEDABAD, 382110, India",9898084590,mominmahemudhusen701@gmail.com,22.985994,72.405617,"DIESEL, PETROL, SPEED","Automation, Air_Filling",2026-09-02 16:23:32
0000119389,SHETHWALA PETROLEUM BHARAT PETROLEUM DEALERS,SHETHWALA PETROLEUM BHARAT PETROLEUM DEALERS,HIGHWAY ROAD,POST-JAKHWADA,SOKALI,AHMEDABAD,Gujarat,IN-15,382150,"HIGHWAY ROAD, POST-JAKHWADA, SOKALI, AHMEDABAD, 382150, India",9723202012,shethwala119389@bpclretail.in,23.095358,72.111649,"DIESEL, PETROL, SPEED","Automation, Air_Filling",2026-09-02 16:23:32
0000119396,SHRI SWAMINARAYAN MOTOR STORES BHARAT PETROLEUM DEALERS,SHRI SWAMINARAYAN MOTOR STORES BHARAT PETROLEUM DEALERS,AT SOKLI,AT SOKLI,SOKALI,AHMEDABAD,Gujarat,IN-15,382150,"AT SOKLI, AT SOKLI, SOKALI, AHMEDABAD, 382150, India",9428110762,swaminarayan119396@bpclretail.in,23.097018,72.105751,DIESEL,"Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000187378,YOGI PETROLEUM BHARAT PETROLEUM DEALERS,YOGI PETROLEUM BHARAT PETROLEUM DEALERS,TELAV,AHMEDAABAD SANAND ROAD,TELAV,AHMEDABAD,Gujarat,IN-15,380014,"TELAV, AHMEDAABAD SANAND ROAD, TELAV, AHMEDABAD, 380014, India",9974175811,yogipet187378@bpclretail.in,22.985511,72.443493,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000214910,VISHWAS PETROLEUM BHARAT PETROLEUM DEALERS,VISHWAS PETROLEUM BHARAT PETROLEUM DEALERS,UKHLOD,UKHLOD,UKHLOD,AHMEDABAD,Gujarat,IN-15,382150,"UKHLOD, UKHLOD, UKHLOD, AHMEDABAD, 382150, India",9825037893,kapishm3789@gmail.com,23.19599915,72.04160309,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:34:04
0000172248,OM PETROLEUM BHARAT PETROLEUM DEALERS,OM PETROLEUM BHARAT PETROLEUM DEALERS,VILLAGE- VAGAD,DHANDHUKA-RANPUR HIGHWAY,VAGAD,AHMEDABAD,Gujarat,IN-15,382245,"VILLAGE- VAGAD, DHANDHUKA-RANPUR HIGHWAY, VAGAD, AHMEDABAD, 382245, India",9328252346,om172248@bpclretail.in,22.36013,71.873394,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:32:35
0000119328,SHREEJEE PETROLEUM BHARAT PETROLEUM DEALERS,SHREEJEE PETROLEUM BHARAT PETROLEUM DEALERS,FP NO. 48 NEAR NEHRUNAGAR,FP NO. 48 NEAR NEHRUNAGAR,VASTRAPUR,AHMEDABAD,Gujarat,IN-15,380015,"FP NO. 48 NEAR NEHRUNAGAR, FP NO. 48 NEAR NEHRUNAGAR, VASTRAPUR, AHMEDABAD, 380015, India",8866356184,shreejipetroleum.vastrapur@gmail.com,23.03724,72.52851,"DIESEL, PETROL, SPEED","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000240891,SHREE KASHTABHANJANDEV PETROLE BHARAT PETROLEUM DEALERS,SHREE KASHTABHANJANDEV PETROLE BHARAT PETROLEUM DEALERS,BAGODARA - VATAMAN VASAD HIGHWAY,AT RAMPURA,VATAMAN,AHMEDABAD,Gujarat,IN-15,382225,"BAGODARA - VATAMAN VASAD HIGHWAY, AT RAMPURA, VATAMAN, AHMEDABAD, 382225, India",9099027990,SHREEKASHTABHANJANDEVPETROLEUM@GMAIL.COM,22.502942,72.429205,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:05
0000191980,ASHAPURA FUEL CENTRE BHARAT PETROLEUM DEALERS,ASHAPURA FUEL CENTRE BHARAT PETROLEUM DEALERS,,,VIRAMGAM,AHMEDABAD,Gujarat,IN-15,382150,", , VIRAMGAM, AHMEDABAD, 382150, India",,narendrasinhdabhi1967@gmail.com,23.125837,72.057442,,"Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:34:04
0000221675,JAY MATADI PETROLEUM BHARAT PETROLEUM DEALERS,JAY MATADI PETROLEUM BHARAT PETROLEUM DEALERS,SURVEY 423 VILL HANSALPUR,SURVEY 423 VILL HANSALPUR,VIRAMGAM,AHMEDABAD,Gujarat,IN-15,382150,"SURVEY 423 VILL HANSALPUR, SURVEY 423 VILL HANSALPUR, VIRAMGAM, AHMEDABAD, 382150, India",09537973666,dineshtaviyad123@gmail.com,23.098021,72.071744,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:34:04
0000119395,SHRI SWAMINARAYAN MOTOR STORES BHARAT PETROLEUM DEALERS,SHRI SWAMINARAYAN MOTOR STORES BHARAT PETROLEUM DEALERS,AT VIRAMGAM,AT VIRAMGAM,VIRAMGAM,AHMEDABAD,Gujarat,IN-15,382150,"AT VIRAMGAM, AT VIRAMGAM, VIRAMGAM, AHMEDABAD, 382150, India",9825336983,swaminarayan119395@bpclretail.in,23.1268337,72.0482672,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:34:04
0000180779,VANRAJ PETROLEUM BHARAT PETROLEUM DEALERS,VANRAJ PETROLEUM BHARAT PETROLEUM DEALERS,VIRAMGAM BECHARAJI ROAD,VIRAMGAM BECHARAJI ROAD,VIRAMGAM,AHMEDABAD,Gujarat,IN-15,382150,"VIRAMGAM BECHARAJI ROAD, VIRAMGAM BECHARAJI ROAD, VIRAMGAM, AHMEDABAD, 382150, India",9722222668,vanraj180779@bpclretail.in,23.152522,72.049133,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:34:04
0000244567,GOPI & MEERA PETROLEUM BHARAT PETROLEUM DEALERS,GOPI & MEERA PETROLEUM BHARAT PETROLEUM DEALERS,"SURVEY NO. 64, THORI MUBARAK",NEAR RAMCHHAPRI HOTEL,VIRAMGAM TALUKA,AHMEDABAD,Gujarat,IN-15,382150,"SURVEY NO. 64, THORI MUBARAK, NEAR RAMCHHAPRI HOTEL, VIRAMGAM TALUKA, AHMEDABAD, 382150, India",9558979797,gopimeerapetroleum23@gmail.com,23.043164,72.035523,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:33:34
0000231706,SHREE RADHE KRISHNA PETROLIUM BHARAT PETROLEUM DEALERS,SHREE RADHE KRISHNA PETROLIUM BHARAT PETROLEUM DEALERS,"SURVEY NO 103,","NR.HONDA COMPANY GATE,",VITHALAPUR,AHMEDABAD,Gujarat,IN-15,382120,"SURVEY NO 103,, NR.HONDA COMPANY GATE,, VITHALAPUR, AHMEDABAD, 382120, India",9574314022,manojpatel22378@gmail.com,23.371238,72.045918,"DIESEL, PETROL","Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:34:34
0000184035,VARAHI PETROLEUM BHARAT PETROLEUM DEALERS,VARAHI PETROLEUM BHARAT PETROLEUM DEALERS,VITHALAPUR,,VITHALAPUR,AHMEDABAD,Gujarat,IN-15,382120,"VITHALAPUR, , VITHALAPUR, AHMEDABAD, 382120, India",9426753247,varahip184035@bpclretail.in,23.360456,72.05336,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:34:34
0000119335,AUTO SERVICE BHARAT PETROLEUM DEALERS,AUTO SERVICE BHARAT PETROLEUM DEALERS,MIRAZAPUR ROAD,MIRAZAPUR ROAD,AHMEDABAD,"AHMEDABAD, GUJARAT",Gujarat,IN-15,380001,"MIRAZAPUR ROAD, MIRAZAPUR ROAD, AHMEDABAD, AHMEDABAD, GUJARAT, 380001, India",7572941400,autoservice119335@bpclretail.in,23.032098,72.584322,"DIESEL, PETROL","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000119334,AUTORIKSHA DRIVERS CO.OP. SOCT BHARAT PETROLEUM DEALERS,AUTORIKSHA DRIVERS CO.OP. SOCT BHARAT PETROLEUM DEALERS,ASTODIA GATE,ASTODIA GATE,AHMEDABAD,"AHMEDABAD, GUJARAT",Gujarat,IN-15,380022,"ASTODIA GATE, ASTODIA GATE, AHMEDABAD, AHMEDABAD, GUJARAT, 380022, India",8866973720,cc119334@bpclretail.in,23.016543,72.591308,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000186000,BP PALDI BHARAT PETROLEUM DEALERS,BP PALDI BHARAT PETROLEUM DEALERS,NEAR PALDI CROSS ROAD,ASHRAM ROAD,AHMEDABAD,"AHMEDABAD, GUJARAT",Gujarat,IN-15,380006,"NEAR PALDI CROSS ROAD, ASHRAM ROAD, AHMEDABAD, AHMEDABAD, GUJARAT, 380006, India",,bppaldi186000@bpclretail.in,23.017105,72.567087,,Air_Filling,2026-09-02 16:23:32
0000127888,BP-SHASTRINAGAR BHARAT PETROLEUM CORPORATION L,BP-SHASTRINAGAR BHARAT PETROLEUM CORPORATION L,"F.P NO -324 /P,TPS NO- 29","SHASTRINAGAR, NARANPURA",AHMEDABAD,"AHMEDABAD, GUJARAT",Gujarat,IN-15,380013,"F.P NO -324 /P,TPS NO- 29, SHASTRINAGAR, NARANPURA, AHMEDABAD, AHMEDABAD, GUJARAT, 380013, India",9824432166,bp127888@bpclretail.in,23.064274,72.548625,"DIESEL, PETROL, SPEED","In_Out, Automation, Air_Filling",2026-09-02 16:23:32
0000119347,DHARMATAR MOTOR SERVICE BHARAT PETROLEUM DEALERS,DHARMATAR MOTOR SERVICE BHARAT PETROLEUM DEALERS,OPP. CHANDOLA TALAV,OPP. CHANDOLA TALAV,AHMEDABAD,"AHMEDABAD, GUJARAT",Gujarat,IN-15,380022,"OPP. CHANDOLA TALAV, OPP. CHANDOLA TALAV, AHMEDABAD, AHMEDABAD, GUJARAT, 380022, India",9998813535,dharmatar119347@bpclretail.in,22.989987,72.583078,"DIESEL, PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000119355,ILA AUTOMOBILES BHARAT PETROLEUM DEALERS,ILA AUTOMOBILES BHARAT PETROLEUM DEALERS,RAKHIAL ROAD,GOMTIPUR,AHMEDABAD,"AHMEDABAD, GUJARAT",Gujarat,IN-15,380021,"RAKHIAL ROAD, GOMTIPUR, AHMEDABAD, AHMEDABAD, GUJARAT, 380021, India",9727599977,illaauto119355@bpclretail.in,23.021134,72.608086,"PETROL, SPEED","Automation, Pure_Sure, Air_Filling, TWO_FOUR_SEVEN",2026-09-02 16:23:32
0000192537,JAIHIND PETROLEUM (ADHOC) BHARAT PETROLEUM DEALERS,JAIHIND PETROLEUM (ADHOC) BHARAT PETROLEUM DEALERS,,,AHMEDABAD,"AHMEDABAD, GUJARAT",Gujarat,IN-15,380014,", , AHMEDABAD, AHMEDABAD, GUJARAT, 380014, India",,jaihind126192@bpclretail.in,23.0266,72.526092,,Air_Filling,2026-09-02 16:23:32
0000187222,KARGIL PETROLEUM ADHOC BHARAT PETROLEUM DEALERS,KARGIL PETROLEUM ADHOC BHARAT PETROLEUM DEALERS,,,AHMEDABAD,"AHMEDABAD, GUJARAT",Gujarat,IN-15,380006,", , AHMEDABAD, AHMEDABAD, GUJARAT, 380006, India",,kargil119506@bpclretail.in,23.017105,72.567087,,Air_Filling,2026-09-02 16:23:32
